"hour","mining_revenue","total_heating_cost_per_hour","total_heat_supply_per_hour","total_heat_drain_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour","ac_heating_cost_per_hour","ac_heat_supply_per_hour","ac_heat_drain_per_hour","temperature_ambient","temperature_interior","temperature_envelope"
172.00,1.00,1.09,7.22,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.34,4.22,0.00,-17.22,19.50,17.41
173.00,1.00,1.09,7.24,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.34,4.24,0.00,-17.28,19.50,17.40
174.00,1.00,1.09,7.20,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.34,4.20,0.00,-17.28,19.50,17.40
175.00,1.00,1.07,7.03,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.32,4.03,0.00,-16.95,19.50,17.39
176.00,1.00,1.05,6.78,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.30,3.78,0.00,-16.24,19.50,17.39
177.00,1.00,1.03,6.53,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.28,3.53,0.00,-15.24,19.50,17.40
178.00,1.00,1.02,6.40,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.27,3.40,0.00,-14.00,19.50,17.42
179.00,1.00,1.02,6.35,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.27,3.35,0.00,-12.77,19.50,17.46
180.00,1.00,1.02,6.39,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.27,3.39,0.00,-11.94,19.50,17.50
181.00,1.00,1.03,6.49,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.28,3.49,0.00,-11.97,19.50,17.54
182.00,1.00,1.04,6.59,0.00,0.00,0.00,0.00,0.00,0.75,3.00,0.29,3.59,0.00,-13.45,19.50,17.57
