"heat_source","hour","heat_supply","heat_drain"
"electricity",818.00,0.00,0.00
"electricity",819.00,0.00,0.00
"electricity",820.00,0.00,0.00
"electricity",821.00,0.00,0.00
"electricity",822.00,0.00,0.00
"electricity",823.00,0.00,0.00
"electricity",824.00,0.00,0.00
"electricity",825.00,0.00,0.00
"electricity",826.00,0.00,0.00
"electricity",827.00,0.00,0.00
"electricity",828.00,0.00,0.00
"electricity",829.00,0.00,0.00
"electricity",830.00,0.00,0.00
"electricity",831.00,0.00,0.00
"electricity",832.00,0.00,0.00
"electricity",833.00,0.00,0.00
"electricity",834.00,0.00,0.00
"electricity",835.00,0.00,0.00
"electricity",836.00,0.00,0.00
"electricity",837.00,0.00,0.00
"electricity",838.00,0.00,0.00
"electricity",839.00,0.00,0.00
"electricity",840.00,0.00,0.00
"electricity",841.00,0.00,0.00
"electricity",842.00,0.00,0.00
"electricity",843.00,0.00,0.00
"electricity",844.00,0.00,0.00
"electricity",845.00,0.00,0.00
"electricity",846.00,0.00,0.00
"electricity",847.00,0.00,0.00
"electricity",848.00,0.00,0.00
"electricity",849.00,0.00,0.00
"electricity",850.00,0.00,0.00
"electricity",851.00,0.00,0.00
"electricity",852.00,0.00,0.00
"electricity",853.00,0.00,0.00
"electricity",854.00,0.00,0.00
"electricity",855.00,0.00,0.00
"electricity",856.00,0.00,0.00
"electricity",857.00,0.00,0.00
"electricity",858.00,0.00,0.00
"electricity",859.00,0.00,0.00
"electricity",860.00,0.00,0.00
"electricity",861.00,0.00,0.00
"electricity",862.00,0.00,0.00
"electricity",863.00,0.00,0.00
"electricity",864.00,0.00,0.00
"electricity",865.00,0.00,0.00
"electricity",866.00,0.00,0.00
"electricity",867.00,0.00,0.00
"electricity",868.00,0.00,0.00
"electricity",869.00,0.00,0.00
"electricity",870.00,0.00,0.00
"electricity",871.00,0.00,0.00
"electricity",872.00,0.00,0.00
"electricity",873.00,0.00,0.00
"electricity",874.00,0.00,0.00
"electricity",875.00,0.00,0.00
"electricity",876.00,0.00,0.00
"electricity",877.00,0.00,0.00
"electricity",878.00,0.00,0.00
"electricity",879.00,0.00,0.00
"electricity",880.00,0.00,0.00
"electricity",881.00,0.00,0.00
"electricity",882.00,0.00,0.00
"electricity",883.00,0.00,0.00
"electricity",884.00,0.00,0.00
"electricity",885.00,0.00,0.00
"electricity",886.00,0.00,0.00
"electricity",887.00,0.00,0.00
"electricity",888.00,0.00,0.00
"electricity",889.00,0.00,0.00
"electricity",890.00,0.00,0.00
"electricity",891.00,0.00,0.00
"electricity",892.00,0.00,0.00
"electricity",893.00,0.00,0.00
"electricity",894.00,0.00,0.00
"electricity",895.00,0.00,0.00
"electricity",896.00,0.00,0.00
"electricity",897.00,0.00,0.00
"electricity",898.00,0.00,0.00
"electricity",899.00,0.00,0.00
"electricity",900.00,0.00,0.00
"electricity",901.00,0.00,0.00
"electricity",902.00,0.00,0.00
"electricity",903.00,0.00,0.00
"electricity",904.00,0.00,0.00
"electricity",905.00,0.00,0.00
"electricity",906.00,0.00,0.00
"electricity",907.00,0.00,0.00
"electricity",908.00,0.00,0.00
"electricity",909.00,0.00,0.00
"electricity",910.00,0.00,0.00
"electricity",911.00,0.00,0.00
"electricity",912.00,0.00,0.00
"electricity",913.00,0.00,0.00
"electricity",914.00,0.00,0.00
"electricity",915.00,0.00,0.00
"electricity",916.00,0.00,0.00
"electricity",917.00,0.00,0.00
"electricity",918.00,0.00,0.00
"electricity",919.00,0.00,0.00
"electricity",920.00,0.00,0.00
"electricity",921.00,0.00,0.00
"electricity",922.00,0.00,0.00
"electricity",923.00,0.00,0.00
"electricity",924.00,0.00,0.00
"electricity",925.00,0.00,0.00
"electricity",926.00,0.00,0.00
"electricity",927.00,0.00,0.00
"electricity",928.00,0.00,0.00
"electricity",929.00,0.00,0.00
"electricity",930.00,0.00,0.00
"electricity",931.00,0.00,0.00
"electricity",932.00,0.00,0.00
"electricity",933.00,0.00,0.00
"electricity",934.00,0.00,0.00
"electricity",935.00,0.00,0.00
"electricity",936.00,0.00,0.00
"electricity",937.00,0.00,0.00
"electricity",938.00,0.00,0.00
"electricity",939.00,0.00,0.00
"electricity",940.00,0.00,0.00
"electricity",941.00,0.00,0.00
"electricity",942.00,0.00,0.00
"electricity",943.00,0.00,0.00
"electricity",944.00,0.00,0.00
"electricity",945.00,0.00,0.00
"electricity",946.00,0.00,0.00
"electricity",947.00,0.00,0.00
"electricity",948.00,0.00,0.00
"electricity",949.00,0.00,0.00
"electricity",950.00,0.00,0.00
"electricity",951.00,0.00,0.00
"electricity",952.00,0.00,0.00
"electricity",953.00,0.00,0.00
"electricity",954.00,0.00,0.00
"electricity",955.00,0.00,0.00
"electricity",956.00,0.00,0.00
"electricity",957.00,0.00,0.00
"electricity",958.00,0.00,0.00
"electricity",959.00,0.00,0.00
"electricity",960.00,0.00,0.00
"electricity",961.00,0.00,0.00
"electricity",962.00,0.00,0.00
"electricity",963.00,0.00,0.00
"electricity",964.00,0.00,0.00
"electricity",965.00,0.00,0.00
"electricity",966.00,0.00,0.00
"electricity",967.00,0.00,0.00
"electricity",968.00,0.00,0.00
"electricity",969.00,0.00,0.00
"electricity",970.00,0.00,0.00
"electricity",971.00,0.00,0.00
"electricity",972.00,0.00,0.00
"electricity",973.00,0.00,0.00
"electricity",974.00,0.00,0.00
"electricity",975.00,0.00,0.00
"electricity",976.00,0.00,0.00
"electricity",977.00,0.00,0.00
"electricity",978.00,0.00,0.00
"electricity",979.00,0.00,0.00
"electricity",980.00,0.00,0.00
"electricity",981.00,0.00,0.00
"electricity",982.00,0.00,0.00
"electricity",983.00,0.00,0.00
"electricity",984.00,0.00,0.00
"electricity",985.00,0.00,0.00
"electricity",986.00,0.00,0.00
"electricity",987.00,0.00,0.00
"electricity",988.00,0.00,0.00
"electricity",989.00,0.00,0.00
"electricity",990.00,0.00,0.00
"electricity",991.00,0.00,0.00
"electricity",992.00,0.00,0.00
"electricity",993.00,0.00,0.00
"electricity",994.00,0.00,0.00
"electricity",995.00,0.00,0.00
"electricity",996.00,0.00,0.00
"electricity",997.00,0.00,0.00
"electricity",998.00,0.00,0.00
"electricity",999.00,0.00,0.00
"electricity",1000.00,0.00,0.00
"electricity",1001.00,0.00,0.00
"electricity",1002.00,0.00,0.00
"electricity",1003.00,0.00,0.00
"electricity",1004.00,0.00,0.00
"electricity",1005.00,0.00,0.00
"electricity",1006.00,0.00,0.00
"electricity",1007.00,0.00,0.00
"electricity",1008.00,0.00,0.00
"electricity",1009.00,0.00,0.00
"electricity",1010.00,0.00,0.00
"electricity",1011.00,0.00,0.00
"electricity",1012.00,0.00,0.00
"electricity",1013.00,0.00,0.00
"electricity",1014.00,0.00,0.00
"electricity",1015.00,0.00,0.00
"electricity",1016.00,0.00,0.00
"electricity",1017.00,0.00,0.00
"electricity",1018.00,0.00,0.00
"electricity",1019.00,0.00,0.00
"electricity",1020.00,0.00,0.00
"electricity",1021.00,0.00,0.00
"electricity",1022.00,0.00,0.00
"electricity",1023.00,0.00,0.00
"electricity",1024.00,0.00,0.00
"electricity",1025.00,0.00,0.00
"electricity",1026.00,0.00,0.00
"electricity",1027.00,0.00,0.00
"electricity",1028.00,0.00,0.00
"electricity",1029.00,0.00,0.00
"electricity",1030.00,0.00,0.00
"electricity",1031.00,0.00,0.00
"electricity",1032.00,0.00,0.00
"electricity",1033.00,0.00,0.00
"electricity",1034.00,0.00,0.00
"electricity",1035.00,0.00,0.00
"electricity",1036.00,0.00,0.00
"electricity",1037.00,0.00,0.00
"electricity",1038.00,0.00,0.00
"electricity",1039.00,0.00,0.00
"electricity",1040.00,0.00,0.00
"electricity",1041.00,0.00,0.00
"electricity",1042.00,0.00,0.00
"electricity",1043.00,0.00,0.00
"electricity",1044.00,0.00,0.00
"electricity",1045.00,0.00,0.00
"electricity",1046.00,0.00,0.00
"electricity",1047.00,0.00,0.00
"electricity",1048.00,0.00,0.00
"electricity",1049.00,0.00,0.00
"electricity",1050.00,0.00,0.00
"electricity",1051.00,0.00,0.00
"electricity",1052.00,0.00,0.00
"electricity",1053.00,0.00,0.00
"electricity",1054.00,0.00,0.00
"electricity",1055.00,0.00,0.00
"electricity",1056.00,0.00,0.00
"electricity",1057.00,0.00,0.00
"electricity",1058.00,0.00,0.00
"electricity",1059.00,0.00,0.00
"electricity",1060.00,0.00,0.00
"electricity",1061.00,0.00,0.00
"electricity",1062.00,0.00,0.00
"electricity",1063.00,0.00,0.00
"electricity",1064.00,0.00,0.00
"electricity",1065.00,0.00,0.00
"electricity",1066.00,0.00,0.00
"electricity",1067.00,0.00,0.00
"electricity",1068.00,0.00,0.00
"electricity",1069.00,0.00,0.00
"electricity",1070.00,0.00,0.00
"electricity",1071.00,0.00,0.00
"electricity",1072.00,0.00,0.00
"electricity",1073.00,0.00,0.00
"electricity",1074.00,0.00,0.00
"electricity",1075.00,0.00,0.00
"electricity",1076.00,0.00,0.00
"electricity",1077.00,0.00,0.00
"electricity",1078.00,0.00,0.00
"electricity",1079.00,0.00,0.00
"electricity",1080.00,0.00,0.00
"electricity",1081.00,0.00,0.00
"electricity",1082.00,0.00,0.00
"electricity",1083.00,0.00,0.00
"electricity",1084.00,0.00,0.00
"electricity",1085.00,0.00,0.00
"electricity",1086.00,0.00,0.00
"electricity",1087.00,0.00,0.00
"electricity",1088.00,0.00,0.00
"electricity",1089.00,0.00,0.00
"electricity",1090.00,0.00,0.00
"electricity",1091.00,0.00,0.00
"electricity",1092.00,0.00,0.00
"electricity",1093.00,0.00,0.00
"electricity",1094.00,0.00,0.00
"electricity",1095.00,0.00,0.00
"electricity",1096.00,0.00,0.00
"electricity",1097.00,0.00,0.00
"electricity",1098.00,0.00,0.00
"electricity",1099.00,0.00,0.00
"electricity",1100.00,0.00,0.00
"electricity",1101.00,0.00,0.00
"electricity",1102.00,0.00,0.00
"electricity",1103.00,0.00,0.00
"electricity",1104.00,0.00,0.00
"electricity",1105.00,0.00,0.00
"electricity",1106.00,0.00,0.00
"electricity",1107.00,0.00,0.00
"electricity",1108.00,0.00,0.00
"electricity",1109.00,0.00,0.00
"electricity",1110.00,0.00,0.00
"electricity",1111.00,0.00,0.00
"electricity",1112.00,0.00,0.00
"electricity",1113.00,0.00,0.00
"electricity",1114.00,0.00,0.00
"electricity",1115.00,0.00,0.00
"electricity",1116.00,0.00,0.00
"electricity",1117.00,0.00,0.00
"electricity",1118.00,0.00,0.00
"electricity",1119.00,0.00,0.00
"electricity",1120.00,0.00,0.00
"electricity",1121.00,0.00,0.00
"electricity",1122.00,0.00,0.00
"electricity",1123.00,0.00,0.00
"electricity",1124.00,0.00,0.00
"electricity",1125.00,0.00,0.00
"electricity",1126.00,0.00,0.00
"electricity",1127.00,0.00,0.00
"electricity",1128.00,0.00,0.00
"electricity",1129.00,0.00,0.00
"electricity",1130.00,0.00,0.00
"electricity",1131.00,0.00,0.00
"electricity",1132.00,0.00,0.00
"electricity",1133.00,0.00,0.00
"electricity",1134.00,0.00,0.00
"electricity",1135.00,0.00,0.00
"electricity",1136.00,0.00,0.00
"electricity",1137.00,0.00,0.00
"electricity",1138.00,0.00,0.00
"electricity",1139.00,0.00,0.00
"electricity",1140.00,0.00,0.00
"electricity",1141.00,0.00,0.00
"electricity",1142.00,0.00,0.00
"electricity",1143.00,0.00,0.00
"electricity",1144.00,0.00,0.00
"electricity",1145.00,0.00,0.00
"electricity",1146.00,0.00,0.00
"electricity",1147.00,0.00,0.00
"electricity",1148.00,0.00,0.00
"electricity",1149.00,0.00,0.00
"electricity",1150.00,0.00,0.00
"electricity",1151.00,0.00,0.00
"electricity",1152.00,0.00,0.00
"electricity",1153.00,0.00,0.00
"electricity",1154.00,0.00,0.00
"electricity",1155.00,0.00,0.00
"electricity",1156.00,0.00,0.00
"electricity",1157.00,0.00,0.00
"electricity",1158.00,0.00,0.00
"electricity",1159.00,0.00,0.00
"electricity",1160.00,0.00,0.00
"electricity",1161.00,0.00,0.00
"electricity",1162.00,0.00,0.00
"electricity",1163.00,0.00,0.00
"electricity",1164.00,0.00,0.00
"electricity",1165.00,0.00,0.00
"electricity",1166.00,0.00,0.00
"electricity",1167.00,0.00,0.00
"electricity",1168.00,0.00,0.00
"electricity",1169.00,0.00,0.00
"electricity",1170.00,0.00,0.00
"electricity",1171.00,0.00,0.00
"electricity",1172.00,0.00,0.00
"electricity",1173.00,0.00,0.00
"electricity",1174.00,0.00,0.00
"electricity",1175.00,0.00,0.00
"electricity",1176.00,0.00,0.00
"electricity",1177.00,0.00,0.00
"electricity",1178.00,0.00,0.00
"electricity",1179.00,0.00,0.00
"electricity",1180.00,0.00,0.00
"electricity",1181.00,0.00,0.00
"electricity",1182.00,0.00,0.00
"electricity",1183.00,0.00,0.00
"electricity",1184.00,0.00,0.00
"electricity",1185.00,0.00,0.00
"electricity",1186.00,0.00,0.00
"electricity",1187.00,0.00,0.00
"electricity",1188.00,0.00,0.00
"electricity",1189.00,0.00,0.00
"electricity",1190.00,0.00,0.00
"electricity",1191.00,0.00,0.00
"electricity",1192.00,0.00,0.00
"electricity",1193.00,0.00,0.00
"electricity",1194.00,0.00,0.00
"electricity",1195.00,0.00,0.00
"electricity",1196.00,0.00,0.00
"electricity",1197.00,0.00,0.00
"electricity",1198.00,0.00,0.00
"electricity",1199.00,0.00,0.00
"electricity",1200.00,0.00,0.00
"electricity",1201.00,0.00,0.00
"electricity",1202.00,0.00,0.00
"electricity",1203.00,0.00,0.00
"electricity",1204.00,0.00,0.00
"electricity",1205.00,0.00,0.00
"electricity",1206.00,0.00,0.00
"electricity",1207.00,0.00,0.00
"electricity",1208.00,0.00,0.00
"electricity",1209.00,0.00,0.00
"electricity",1210.00,0.00,0.00
"electricity",1211.00,0.00,0.00
"electricity",1212.00,0.00,0.00
"electricity",1213.00,0.00,0.00
"electricity",1214.00,0.00,0.00
"electricity",1215.00,0.00,0.00
"electricity",1216.00,0.00,0.00
"electricity",1217.00,0.00,0.00
"electricity",1218.00,0.00,0.00
"electricity",1219.00,0.00,0.00
"electricity",1220.00,0.00,0.00
"electricity",1221.00,0.00,0.00
"electricity",1222.00,0.00,0.00
"electricity",1223.00,0.00,0.00
"electricity",1224.00,0.00,0.00
"electricity",1225.00,0.00,0.00
"electricity",1226.00,0.00,0.00
"electricity",1227.00,0.00,0.00
"electricity",1228.00,0.00,0.00
"electricity",1229.00,0.00,0.00
"electricity",1230.00,0.00,0.00
"electricity",1231.00,0.00,0.00
"electricity",1232.00,0.00,0.00
"electricity",1233.00,0.00,0.00
"electricity",1234.00,0.00,0.00
"electricity",1235.00,0.00,0.00
"electricity",1236.00,0.00,0.00
"electricity",1237.00,0.00,0.00
"electricity",1238.00,0.00,0.00
"electricity",1239.00,0.00,0.00
"electricity",1240.00,0.00,0.00
"electricity",1241.00,0.00,0.00
"electricity",1242.00,0.00,0.00
"electricity",1243.00,0.00,0.00
"electricity",1244.00,0.00,0.00
"electricity",1245.00,0.00,0.00
"electricity",1246.00,0.00,0.00
"electricity",1247.00,0.00,0.00
"electricity",1248.00,0.00,0.00
"electricity",1249.00,0.00,0.00
"electricity",1250.00,0.00,0.00
"electricity",1251.00,0.00,0.00
"electricity",1252.00,0.00,0.00
"electricity",1253.00,0.00,0.00
"electricity",1254.00,0.00,0.00
"electricity",1255.00,0.00,0.00
"electricity",1256.00,0.00,0.00
"electricity",1257.00,0.00,0.00
"electricity",1258.00,0.00,0.00
"electricity",1259.00,0.00,0.00
"electricity",1260.00,0.00,0.00
"electricity",1261.00,0.00,0.00
"electricity",1262.00,0.00,0.00
"electricity",1263.00,0.00,0.00
"electricity",1264.00,0.00,0.00
"electricity",1265.00,0.00,0.00
"electricity",1266.00,0.00,0.00
"electricity",1267.00,0.00,0.00
"electricity",1268.00,0.00,0.00
"electricity",1269.00,0.00,0.00
"electricity",1270.00,0.00,0.00
"electricity",1271.00,0.00,0.00
"electricity",1272.00,0.00,0.00
"electricity",1273.00,0.00,0.00
"electricity",1274.00,0.00,0.00
"electricity",1275.00,0.00,0.00
"electricity",1276.00,0.00,0.00
"electricity",1277.00,0.00,0.00
"electricity",1278.00,0.00,0.00
"electricity",1279.00,0.00,0.00
"electricity",1280.00,0.00,0.00
"electricity",1281.00,0.00,0.00
"electricity",1282.00,0.00,0.00
"electricity",1283.00,0.00,0.00
"electricity",1284.00,0.00,0.00
"electricity",1285.00,0.00,0.00
"electricity",1286.00,0.00,0.00
"electricity",1287.00,0.00,0.00
"electricity",1288.00,0.00,0.00
"electricity",1289.00,0.00,0.00
"electricity",1290.00,0.00,0.00
"electricity",1291.00,0.00,0.00
"electricity",1292.00,0.00,0.00
"electricity",1293.00,0.00,0.00
"electricity",1294.00,0.00,0.00
"electricity",1295.00,0.00,0.00
"electricity",1296.00,0.00,0.00
"electricity",1297.00,0.00,0.00
"electricity",1298.00,0.00,0.00
"electricity",1299.00,0.00,0.00
"electricity",1300.00,0.00,0.00
"electricity",1301.00,0.00,0.00
"electricity",1302.00,0.00,0.00
"electricity",1303.00,0.00,0.00
"electricity",1304.00,0.00,0.00
"electricity",1305.00,0.00,0.00
"electricity",1306.00,0.00,0.00
"electricity",1307.00,0.00,0.00
"electricity",1308.00,0.00,0.00
"electricity",1309.00,0.00,0.00
"electricity",1310.00,0.00,0.00
"electricity",1311.00,0.00,0.00
"electricity",1312.00,0.00,0.00
"electricity",1313.00,0.00,0.00
"electricity",1314.00,0.00,0.00
"electricity",1315.00,0.00,0.00
"electricity",1316.00,0.00,0.00
"electricity",1317.00,0.00,0.00
"electricity",1318.00,0.00,0.00
"electricity",1319.00,0.00,0.00
"electricity",1320.00,0.00,0.00
"electricity",1321.00,0.00,0.00
"electricity",1322.00,0.00,0.00
"electricity",1323.00,0.00,0.00
"electricity",1324.00,0.00,0.00
"electricity",1325.00,0.00,0.00
"electricity",1326.00,0.00,0.00
"electricity",1327.00,0.00,0.00
"electricity",1328.00,0.00,0.00
"electricity",1329.00,0.00,0.00
"electricity",1330.00,0.00,0.00
"electricity",1331.00,0.00,0.00
"electricity",1332.00,0.00,0.00
"electricity",1333.00,0.00,0.00
"electricity",1334.00,0.00,0.00
"electricity",1335.00,0.00,0.00
"electricity",1336.00,0.00,0.00
"electricity",1337.00,0.00,0.00
"electricity",1338.00,0.00,0.00
"electricity",1339.00,0.00,0.00
"electricity",1340.00,0.00,0.00
"electricity",1341.00,0.00,0.00
"electricity",1342.00,0.00,0.00
"electricity",1343.00,0.00,0.00
"electricity",1344.00,0.00,0.00
"electricity",1345.00,0.00,0.00
"electricity",1346.00,0.00,0.00
"electricity",1347.00,0.00,0.00
"electricity",1348.00,0.00,0.00
"electricity",1349.00,0.00,0.00
"electricity",1350.00,0.00,0.00
"electricity",1351.00,0.00,0.00
"electricity",1352.00,0.00,0.00
"electricity",1353.00,0.00,0.00
"electricity",1354.00,0.00,0.00
"electricity",1355.00,0.00,0.00
"electricity",1356.00,0.00,0.00
"electricity",1357.00,0.00,0.00
"electricity",1358.00,0.00,0.00
"electricity",1359.00,0.00,0.00
"electricity",1360.00,0.00,0.00
"electricity",1361.00,0.00,0.00
"electricity",1362.00,0.00,0.00
"electricity",1363.00,0.00,0.00
"electricity",1364.00,0.00,0.00
"electricity",1365.00,0.00,0.00
"electricity",1366.00,0.00,0.00
"electricity",1367.00,0.00,0.00
"electricity",1368.00,0.00,0.00
"electricity",1369.00,0.00,0.00
"electricity",1370.00,0.00,0.00
"electricity",1371.00,0.00,0.00
"electricity",1372.00,0.00,0.00
"electricity",1373.00,0.00,0.00
"electricity",1374.00,0.00,0.00
"electricity",1375.00,0.00,0.00
"electricity",1376.00,0.00,0.00
"electricity",1377.00,0.00,0.00
"electricity",1378.00,0.00,0.00
"electricity",1379.00,0.00,0.00
"electricity",1380.00,0.00,0.00
"electricity",1381.00,0.00,0.00
"electricity",1382.00,0.00,0.00
"electricity",1383.00,0.00,0.00
"electricity",1384.00,0.00,0.00
"electricity",1385.00,0.00,0.00
"electricity",1386.00,0.00,0.00
"electricity",1387.00,0.00,0.00
"electricity",1388.00,0.00,0.00
"electricity",1389.00,0.00,0.00
"electricity",1390.00,0.00,0.00
"electricity",1391.00,0.00,0.00
"electricity",1392.00,0.00,0.00
"electricity",1393.00,0.00,0.00
"electricity",1394.00,0.00,0.00
"electricity",1395.00,0.00,0.00
"electricity",1396.00,0.00,0.00
"electricity",1397.00,0.00,0.00
"electricity",1398.00,0.00,0.00
"electricity",1399.00,0.00,0.00
"electricity",1400.00,0.00,0.00
"electricity",1401.00,0.00,0.00
"electricity",1402.00,0.00,0.00
"electricity",1403.00,0.00,0.00
"electricity",1404.00,0.00,0.00
"electricity",1405.00,0.00,0.00
"electricity",1406.00,0.00,0.00
"electricity",1407.00,0.00,0.00
"electricity",1408.00,0.00,0.00
"electricity",1409.00,0.00,0.00
"electricity",1410.00,0.00,0.00
"electricity",1411.00,0.00,0.00
"electricity",1412.00,0.00,0.00
"electricity",1413.00,0.00,0.00
"electricity",1414.00,0.00,0.00
"electricity",1415.00,0.00,0.00
"electricity",1416.00,0.00,0.00
"electricity",1417.00,0.00,0.00
"electricity",1418.00,0.00,0.00
"electricity",1419.00,0.00,0.00
"electricity",1420.00,0.00,0.00
"electricity",1421.00,0.00,0.00
"electricity",1422.00,0.00,0.00
"electricity",1423.00,0.00,0.00
"electricity",1424.00,0.00,0.00
"electricity",1425.00,0.00,0.00
"electricity",1426.00,0.00,0.00
"electricity",1427.00,0.00,0.00
"electricity",1428.00,0.00,0.00
"electricity",1429.00,0.00,0.00
"electricity",1430.00,0.00,0.00
"electricity",1431.00,0.00,0.00
"electricity",1432.00,0.00,0.00
"electricity",1433.00,0.00,0.00
"electricity",1434.00,0.00,0.00
"electricity",1435.00,0.00,0.00
"electricity",1436.00,0.00,0.00
"electricity",1437.00,0.00,0.00
"electricity",1438.00,0.00,0.00
"electricity",1439.00,0.00,0.00
"electricity",1440.00,0.00,0.00
