"hour","heat_demand","mining_revenue","total_heating_cost_per_hour","electric_heating_cost_per_hour","electric_heat_supply_per_hour","gas_heating_cost_per_hour","gas_heat_supply_per_hour","mining_heating_cost_per_hour","mining_heat_supply_per_hour"
6903.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
6904.00,1.40,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.40
6905.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
6906.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
6907.00,1.66,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.66
6908.00,1.77,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.77
6909.00,1.79,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.79
6910.00,1.80,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.80
6911.00,1.74,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.74
6912.00,1.65,0.60,0.16,0.00,0.00,0.00,0.00,0.16,1.65
6913.00,1.37,0.50,0.14,0.00,0.00,0.00,0.00,0.14,1.37
6914.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
6915.00,1.28,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.28
6916.00,1.28,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.28
6917.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
6918.00,1.33,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.33
6919.00,1.38,0.50,0.14,0.00,0.00,0.00,0.00,0.14,1.38
6920.00,1.46,0.53,0.15,0.00,0.00,0.00,0.00,0.15,1.46
6921.00,1.58,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.58
6922.00,1.62,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.62
6923.00,1.52,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.52
6924.00,1.39,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.39
6925.00,1.31,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.31
6926.00,1.34,0.49,0.13,0.00,0.00,0.00,0.00,0.13,1.34
6927.00,1.32,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.32
6928.00,1.36,0.50,0.14,0.00,0.00,0.00,0.00,0.14,1.36
6929.00,1.45,0.53,0.14,0.00,0.00,0.00,0.00,0.14,1.45
6930.00,1.62,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.62
6931.00,1.75,0.64,0.17,0.00,0.00,0.00,0.00,0.17,1.75
6932.00,1.75,0.64,0.17,0.00,0.00,0.00,0.00,0.17,1.75
6933.00,1.65,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.65
6934.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
6935.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
6936.00,1.39,0.50,0.14,0.00,0.00,0.00,0.00,0.14,1.39
6937.00,1.36,0.49,0.14,0.00,0.00,0.00,0.00,0.14,1.36
6938.00,1.32,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.32
6939.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
6940.00,1.29,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.29
6941.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
6942.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
6943.00,1.34,0.49,0.13,0.00,0.00,0.00,0.00,0.13,1.34
6944.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
6945.00,1.57,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.57
6946.00,1.69,0.62,0.17,0.00,0.00,0.00,0.00,0.17,1.69
6947.00,1.69,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.69
6948.00,1.61,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.61
6949.00,1.47,0.54,0.15,0.00,0.00,0.00,0.00,0.15,1.47
6950.00,1.37,0.50,0.14,0.00,0.00,0.00,0.00,0.14,1.37
6951.00,1.26,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.26
6952.00,1.19,0.43,0.12,0.00,0.00,0.00,0.00,0.12,1.19
6953.00,1.20,0.44,0.12,0.00,0.00,0.00,0.00,0.12,1.20
6954.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
6955.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
6956.00,1.51,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.51
6957.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
6958.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
6959.00,1.47,0.54,0.15,0.00,0.00,0.00,0.00,0.15,1.47
6960.00,1.40,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.40
6961.00,1.45,0.53,0.14,0.00,0.00,0.00,0.00,0.14,1.45
6962.00,1.40,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.40
6963.00,1.39,0.50,0.14,0.00,0.00,0.00,0.00,0.14,1.39
6964.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
6965.00,1.45,0.53,0.15,0.00,0.00,0.00,0.00,0.15,1.45
6966.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
6967.00,1.72,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.72
6968.00,1.80,0.66,0.18,0.00,0.00,0.00,0.00,0.18,1.80
6969.00,1.74,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.74
6970.00,1.58,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.58
6971.00,1.44,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.44
6972.00,1.35,0.49,0.13,0.00,0.00,0.00,0.00,0.13,1.35
6973.00,1.29,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.29
6974.00,1.28,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.28
6975.00,1.27,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.27
6976.00,1.27,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.27
6977.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
6978.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
6979.00,1.55,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.55
6980.00,1.65,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.65
6981.00,1.66,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.66
6982.00,1.68,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.68
6983.00,1.61,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.61
6984.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
6985.00,1.69,0.62,0.17,0.00,0.00,0.00,0.00,0.17,1.69
6986.00,1.65,0.60,0.16,0.00,0.00,0.00,0.00,0.16,1.65
6987.00,1.63,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.63
6988.00,1.66,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.66
6989.00,1.70,0.62,0.17,0.00,0.00,0.00,0.00,0.17,1.70
6990.00,1.81,0.66,0.18,0.00,0.00,0.00,0.00,0.18,1.81
6991.00,1.98,0.72,0.20,0.00,0.00,0.00,0.00,0.20,1.98
6992.00,2.08,0.76,0.21,0.00,0.00,0.00,0.00,0.21,2.08
6993.00,2.03,0.74,0.20,0.00,0.00,0.00,0.00,0.20,2.03
6994.00,1.89,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.89
6995.00,1.76,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.76
6996.00,1.65,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.65
6997.00,1.59,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.59
6998.00,1.57,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.57
6999.00,1.55,0.56,0.16,0.00,0.00,0.00,0.00,0.16,1.55
7000.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7001.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
7002.00,1.65,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.65
7003.00,1.77,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7004.00,1.88,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.88
7005.00,1.91,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.91
7006.00,1.93,0.70,0.19,0.00,0.00,0.00,0.00,0.19,1.93
7007.00,1.86,0.68,0.19,0.00,0.00,0.00,0.00,0.19,1.86
7008.00,1.77,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7009.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
7010.00,1.52,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.52
7011.00,1.51,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.51
7012.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7013.00,1.57,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.57
7014.00,1.68,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.68
7015.00,1.85,0.67,0.19,0.00,0.00,0.00,0.00,0.19,1.85
7016.00,1.94,0.71,0.19,0.00,0.00,0.00,0.00,0.19,1.94
7017.00,1.89,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.89
7018.00,1.73,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.73
7019.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7020.00,1.50,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.50
7021.00,1.44,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.44
7022.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
7023.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
7024.00,1.40,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.40
7025.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
7026.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7027.00,1.66,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.66
7028.00,1.77,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7029.00,1.79,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.79
7030.00,1.80,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.80
7031.00,1.74,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.74
7032.00,1.65,0.60,0.16,0.00,0.00,0.00,0.00,0.16,1.65
7033.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
7034.00,1.52,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.52
7035.00,1.51,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.51
7036.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7037.00,1.57,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.57
7038.00,1.68,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.68
7039.00,1.85,0.67,0.19,0.00,0.00,0.00,0.00,0.19,1.85
7040.00,1.94,0.71,0.19,0.00,0.00,0.00,0.00,0.19,1.94
7041.00,1.89,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.89
7042.00,1.73,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.73
7043.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7044.00,1.50,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.50
7045.00,1.44,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.44
7046.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
7047.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
7048.00,1.40,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.40
7049.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
7050.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7051.00,1.66,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.66
7052.00,1.77,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7053.00,1.79,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.79
7054.00,1.80,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.80
7055.00,1.74,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.74
7056.00,1.65,0.60,0.16,0.00,0.00,0.00,0.00,0.16,1.65
7057.00,1.82,0.66,0.18,0.00,0.00,0.00,0.00,0.18,1.82
7058.00,1.77,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7059.00,1.76,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.76
7060.00,1.79,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.79
7061.00,1.82,0.66,0.18,0.00,0.00,0.00,0.00,0.18,1.82
7062.00,1.94,0.71,0.19,0.00,0.00,0.00,0.00,0.19,1.94
7063.00,2.11,0.77,0.21,0.00,0.00,0.00,0.00,0.21,2.11
7064.00,2.22,0.81,0.22,0.00,0.00,0.00,0.00,0.22,2.22
7065.00,2.19,0.80,0.22,0.00,0.00,0.00,0.00,0.22,2.19
7066.00,2.05,0.75,0.21,0.00,0.00,0.00,0.00,0.21,2.05
7067.00,1.93,0.70,0.19,0.00,0.00,0.00,0.00,0.19,1.93
7068.00,1.82,0.66,0.18,0.00,0.00,0.00,0.00,0.18,1.82
7069.00,1.74,0.64,0.17,0.00,0.00,0.00,0.00,0.17,1.74
7070.00,1.72,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.72
7071.00,1.69,0.62,0.17,0.00,0.00,0.00,0.00,0.17,1.69
7072.00,1.67,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.67
7073.00,1.69,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.69
7074.00,1.77,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7075.00,1.88,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.88
7076.00,2.00,0.73,0.20,0.00,0.00,0.00,0.00,0.20,2.00
7077.00,2.03,0.74,0.20,0.00,0.00,0.00,0.00,0.20,2.03
7078.00,2.06,0.75,0.21,0.00,0.00,0.00,0.00,0.21,2.06
7079.00,2.00,0.73,0.20,0.00,0.00,0.00,0.00,0.20,2.00
7080.00,1.89,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.89
7081.00,2.14,0.78,0.21,0.00,0.00,0.00,0.00,0.21,2.14
7082.00,2.08,0.76,0.21,0.00,0.00,0.00,0.00,0.21,2.08
7083.00,2.06,0.75,0.21,0.00,0.00,0.00,0.00,0.21,2.06
7084.00,2.07,0.75,0.21,0.00,0.00,0.00,0.00,0.21,2.07
7085.00,2.08,0.76,0.21,0.00,0.00,0.00,0.00,0.21,2.08
7086.00,2.11,0.77,0.21,0.00,0.00,0.00,0.00,0.21,2.11
7087.00,2.18,0.79,0.22,0.00,0.00,0.00,0.00,0.22,2.18
7088.00,2.32,0.85,0.23,0.00,0.00,0.00,0.00,0.23,2.32
7089.00,2.47,0.90,0.25,0.00,0.00,0.00,0.00,0.25,2.47
7090.00,2.56,0.93,0.26,0.00,0.00,0.00,0.00,0.26,2.56
7091.00,2.48,0.90,0.25,0.00,0.00,0.00,0.00,0.25,2.48
7092.00,2.31,0.84,0.23,0.00,0.00,0.00,0.00,0.23,2.31
7093.00,2.21,0.80,0.22,0.00,0.00,0.00,0.00,0.22,2.21
7094.00,2.20,0.80,0.22,0.00,0.00,0.00,0.00,0.22,2.20
7095.00,2.15,0.78,0.22,0.00,0.00,0.00,0.00,0.22,2.15
7096.00,2.15,0.78,0.22,0.00,0.00,0.00,0.00,0.22,2.15
7097.00,2.21,0.81,0.22,0.00,0.00,0.00,0.00,0.22,2.21
7098.00,2.33,0.85,0.23,0.00,0.00,0.00,0.00,0.23,2.33
7099.00,2.44,0.89,0.24,0.00,0.00,0.00,0.00,0.24,2.44
7100.00,2.47,0.90,0.25,0.00,0.00,0.00,0.00,0.25,2.47
7101.00,2.41,0.88,0.24,0.00,0.00,0.00,0.00,0.24,2.41
7102.00,2.31,0.84,0.23,0.00,0.00,0.00,0.00,0.23,2.31
7103.00,2.22,0.81,0.22,0.00,0.00,0.00,0.00,0.22,2.22
7104.00,2.14,0.78,0.21,0.00,0.00,0.00,0.00,0.21,2.14
7105.00,1.48,0.54,0.15,0.00,0.00,0.00,0.00,0.15,1.48
7106.00,1.44,0.53,0.14,0.00,0.00,0.00,0.00,0.14,1.44
7107.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
7108.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
7109.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
7110.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
7111.00,1.46,0.53,0.15,0.00,0.00,0.00,0.00,0.15,1.46
7112.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
7113.00,1.71,0.62,0.17,0.00,0.00,0.00,0.00,0.17,1.71
7114.00,1.84,0.67,0.18,0.00,0.00,0.00,0.00,0.18,1.84
7115.00,1.84,0.67,0.18,0.00,0.00,0.00,0.00,0.18,1.84
7116.00,1.76,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.76
7117.00,1.62,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.62
7118.00,1.51,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.51
7119.00,1.39,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.39
7120.00,1.31,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.31
7121.00,1.32,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.32
7122.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
7123.00,1.54,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.54
7124.00,1.62,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.62
7125.00,1.64,0.60,0.16,0.00,0.00,0.00,0.00,0.16,1.64
7126.00,1.66,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.66
7127.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7128.00,1.52,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.52
7129.00,1.45,0.53,0.14,0.00,0.00,0.00,0.00,0.14,1.45
7130.00,1.40,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.40
7131.00,1.39,0.50,0.14,0.00,0.00,0.00,0.00,0.14,1.39
7132.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
7133.00,1.45,0.53,0.15,0.00,0.00,0.00,0.00,0.15,1.45
7134.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
7135.00,1.72,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.72
7136.00,1.80,0.66,0.18,0.00,0.00,0.00,0.00,0.18,1.80
7137.00,1.74,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.74
7138.00,1.58,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.58
7139.00,1.44,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.44
7140.00,1.35,0.49,0.13,0.00,0.00,0.00,0.00,0.13,1.35
7141.00,1.29,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.29
7142.00,1.28,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.28
7143.00,1.27,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.27
7144.00,1.27,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.27
7145.00,1.30,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.30
7146.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
7147.00,1.55,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.55
7148.00,1.65,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.65
7149.00,1.66,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.66
7150.00,1.68,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.68
7151.00,1.61,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.61
7152.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7153.00,1.69,0.62,0.17,0.00,0.00,0.00,0.00,0.17,1.69
7154.00,1.65,0.60,0.16,0.00,0.00,0.00,0.00,0.16,1.65
7155.00,1.63,0.59,0.16,0.00,0.00,0.00,0.00,0.16,1.63
7156.00,1.66,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.66
7157.00,1.70,0.62,0.17,0.00,0.00,0.00,0.00,0.17,1.70
7158.00,1.81,0.66,0.18,0.00,0.00,0.00,0.00,0.18,1.81
7159.00,1.98,0.72,0.20,0.00,0.00,0.00,0.00,0.20,1.98
7160.00,2.08,0.76,0.21,0.00,0.00,0.00,0.00,0.21,2.08
7161.00,2.03,0.74,0.20,0.00,0.00,0.00,0.00,0.20,2.03
7162.00,1.89,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.89
7163.00,1.76,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.76
7164.00,1.65,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.65
7165.00,1.59,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.59
7166.00,1.57,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.57
7167.00,1.55,0.56,0.16,0.00,0.00,0.00,0.00,0.16,1.55
7168.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7169.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
7170.00,1.65,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.65
7171.00,1.77,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7172.00,1.88,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.88
7173.00,1.91,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.91
7174.00,1.93,0.70,0.19,0.00,0.00,0.00,0.00,0.19,1.93
7175.00,1.86,0.68,0.19,0.00,0.00,0.00,0.00,0.19,1.86
7176.00,1.77,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7177.00,1.32,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.32
7178.00,1.28,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.28
7179.00,1.26,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.26
7180.00,1.29,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.29
7181.00,1.33,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.33
7182.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
7183.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7184.00,1.67,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.67
7185.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7186.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
7187.00,1.29,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.29
7188.00,1.20,0.44,0.12,0.00,0.00,0.00,0.00,0.12,1.20
7189.00,1.15,0.42,0.11,0.00,0.00,0.00,0.00,0.11,1.15
7190.00,1.14,0.41,0.11,0.00,0.00,0.00,0.00,0.11,1.14
7191.00,1.14,0.41,0.11,0.00,0.00,0.00,0.00,0.11,1.14
7192.00,1.15,0.42,0.11,0.00,0.00,0.00,0.00,0.11,1.15
7193.00,1.18,0.43,0.12,0.00,0.00,0.00,0.00,0.12,1.18
7194.00,1.31,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.31
7195.00,1.44,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.44
7196.00,1.54,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.54
7197.00,1.55,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.55
7198.00,1.55,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.55
7199.00,1.49,0.54,0.15,0.00,0.00,0.00,0.00,0.15,1.49
7200.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
7201.00,1.56,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.56
7202.00,1.52,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.52
7203.00,1.51,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.51
7204.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7205.00,1.57,0.57,0.16,0.00,0.00,0.00,0.00,0.16,1.57
7206.00,1.68,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.68
7207.00,1.85,0.67,0.19,0.00,0.00,0.00,0.00,0.19,1.85
7208.00,1.94,0.71,0.19,0.00,0.00,0.00,0.00,0.19,1.94
7209.00,1.89,0.69,0.19,0.00,0.00,0.00,0.00,0.19,1.89
7210.00,1.73,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.73
7211.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7212.00,1.50,0.55,0.15,0.00,0.00,0.00,0.00,0.15,1.50
7213.00,1.44,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.44
7214.00,1.42,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.42
7215.00,1.41,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.41
7216.00,1.40,0.51,0.14,0.00,0.00,0.00,0.00,0.14,1.40
7217.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
7218.00,1.53,0.56,0.15,0.00,0.00,0.00,0.00,0.15,1.53
7219.00,1.66,0.60,0.17,0.00,0.00,0.00,0.00,0.17,1.66
7220.00,1.77,0.64,0.18,0.00,0.00,0.00,0.00,0.18,1.77
7221.00,1.79,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.79
7222.00,1.80,0.65,0.18,0.00,0.00,0.00,0.00,0.18,1.80
7223.00,1.74,0.63,0.17,0.00,0.00,0.00,0.00,0.17,1.74
7224.00,1.65,0.60,0.16,0.00,0.00,0.00,0.00,0.16,1.65
7225.00,1.32,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.32
7226.00,1.28,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.28
7227.00,1.26,0.46,0.13,0.00,0.00,0.00,0.00,0.13,1.26
7228.00,1.29,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.29
7229.00,1.33,0.48,0.13,0.00,0.00,0.00,0.00,0.13,1.33
7230.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
7231.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7232.00,1.67,0.61,0.17,0.00,0.00,0.00,0.00,0.17,1.67
7233.00,1.60,0.58,0.16,0.00,0.00,0.00,0.00,0.16,1.60
7234.00,1.43,0.52,0.14,0.00,0.00,0.00,0.00,0.14,1.43
7235.00,1.29,0.47,0.13,0.00,0.00,0.00,0.00,0.13,1.29
7236.00,1.20,0.44,0.12,0.00,0.00,0.00,0.00,0.12,1.20
7237.00,1.15,0.42,0.11,0.00,0.00,0.00,0.00,0.11,1.15
7238.00,1.14,0.41,0.11,0.00,0.00,0.00,0.00,0.11,1.14
7239.00,1.14,0.41,0.11,0.00,0.00,0.00,0.00,0.11,1.14
7240.00,1.15,0.42,0.11,0.00,0.00,0.00,0.00,0.11,1.15
